K00351 11442793 K00351.07               1.1230 1.290  68.559 0.4617  124.916337000  3.008636421980|0.4016464947820  422.831543057  2.929799262750  1.35866556022  8.63807568962
K00351 11442793 K00351.04 Kepler-90 e   1.1230 1.290  68.559 0.1619   91.940460300  2.850962103520|0.3743451891540  468.695875492  2.981977694190  1.53908644123 12.06949985020
K00351 11442793 K00351.06 Kepler-90 b   1.1230 1.290  68.559 0.0830    7.008280760  1.412070817680|0.1933004371590 1104.774015200  0.000000000000  0.00000000000  0.00000000000
K00351 11442793 K00351.05 Kepler-90 c   1.1230 1.290  68.559 0.0818    8.719828530  1.572190235620|0.2123824386820 1026.558736170  1.492130526650  1.24421792286  7.62840410226
K00351 11442793 K00351.03 Kepler-90 d   1.1230 1.290  68.559 0.0404   59.737034800  3.112993284870|0.4094274125680  540.185495707  2.342591760240  6.85071209766 51.60557843270
K00352 11521793 K00352.02 Kepler-143 b  1.0270 1.340  62.385 0.5244   16.007497540  2.347992147120|0.3813678383660  836.641307485  0.000000000000  0.00000000000  0.00000000000
K00352 11521793 K00352.01 Kepler-143 c  1.0270 1.340  62.385 0.7870   27.082470840  3.037955872350|0.4945297151790  701.586210090  2.692974009730  1.69186162749 14.68768886930
K00369  7175184 K00369.01 Kepler-144 b  1.0890 1.179  30.840 0.1622    5.885281690  1.285510078670|0.1346265808770 1155.564808240  0.000000000000  0.00000000000  0.00000000000
K00369  7175184 K00369.02 Kepler-144 c  1.0890 1.179  30.840 0.2457   10.104635050  1.277064245390|0.1344580964780  965.406634214  1.281287162030  1.71693311930 21.20625231080
K00370  8494142 K00370.01 Kepler-145 c  1.2550 1.730  27.710 0.7016   42.882324150  3.583085705630|0.5403824889830  697.159784375  2.817612242720  1.86845476512 18.34682206440
K00370  8494142 K00370.02 Kepler-145 b  1.2550 1.730  27.710 0.3244   22.950688960  2.052138779800|0.2961569463840  857.636146274  0.000000000000  0.00000000000  0.00000000000
K00377  3323887 K00377.03 Kepler-9 d    1.0210 1.017 116.782 0.0779    1.592959750  1.579717148740|0.1312076203090 1569.442664260  0.000000000000  0.00000000000  0.00000000000
K00377  3323887 K00377.02 Kepler-9 c    1.0210 1.017 116.782 0.6883   38.907875170  8.485934554330|0.6786301176310  540.810679467  8.488207286930  2.01900422667 10.02763903580
K00377  3323887 K00377.01 Kepler-9 b    1.0210 1.017 116.782 0.2767   19.270824031  8.490480019520|0.6815245564370  684.290830398  5.035098584130 12.09749589150 36.38254180350
K00386  3656121 K00386.01 Kepler-146 b  1.0980 1.114  77.108 0.4905   31.158797490  3.390361718270|0.3565161037400  624.321600262  0.000000000000  0.00000000000  0.00000000000
K00386  3656121 K00386.02 Kepler-146 c  1.0980 1.114  77.108 0.2751   76.732516800  3.055307711520|0.2882891899360  462.478993667  3.222834714900  2.46262766798 23.88673969780
K00401  3217264 K00401.02 Kepler-149 d  0.9780 1.026  73.224 0.6845  160.020059700  4.358665897280|0.4253167309860  322.075255796  3.197160458580  2.89217717028 25.18547417930
K00401  3217264 K00401.03 Kepler-149 c  0.9780 1.026  73.224 0.7060   55.328581300  2.035655019880|0.2693688711050  458.696748912  3.340325719960  1.89488037251 15.09710136970
K00401  3217264 K00401.01 Kepler-149 b  0.9780 1.026  73.224 0.0634   29.198983800  4.644996420040|0.4212412310580  567.330519275  0.000000000000  0.00000000000  0.00000000000
K00408  5351250 K00408.01 Kepler-150 c  0.9710 0.925 131.123 0.4861    7.381977254  3.677572207730|0.3286066757180  874.864147153  2.504310993720  2.15340942237 21.63588527940
K00408  5351250 K00408.02 Kepler-150 d  0.9710 0.925 131.123 0.0066   12.560927960  2.860140942690|0.2318289540260  732.215166746  3.268856575210  1.70156687400 13.71542205640
K00408  5351250 K00408.04 Kepler-150 b  0.9710 0.925 131.123 0.2247    3.428041680  1.331049779720|0.1167069548710 1129.506884450  0.000000000000  0.00000000000  0.00000000000
K00408  5351250 K00408.03 Kepler-150 e  0.9710 0.925 131.123 0.8458   30.826471300  2.928774496610|0.2893696381650  542.844462377  2.894457719650  2.45415556861 23.64338980950
K00416  6508221 K00416.02 Kepler-152 c  0.7890 0.764  63.618 0.2563   88.255354400  2.574506286050|0.2144868298690  326.185144790  2.836329138490  4.84707618429 36.80799390250
K00416  6508221 K00416.03               0.7890 0.764  63.618 0.2120    9.747680260  0.764124042146|0.0843500560016  679.902043912  0.000000000000  0.00000000000  0.00000000000
K00416  6508221 K00416.01 Kepler-152 b  0.7890 0.764  63.618 0.4576   18.207956930  3.098151990920|0.2539833896240  551.211807297  1.931138016530  1.86792718312 18.89214905850
K00427 10189546 K00427.01               0.9030 0.866 147.207 0.0427   24.614820730  3.691469172840|0.3026342876920  546.952403515  0.000000000000  0.00000000000  0.00000000000
K00427 10189546 K00427.02 Kepler-549 b  0.9030 0.866 147.207 0.0311   42.949564900  2.690644061240|0.2234127087190  454.210105326  3.191056617040  1.74486604518 14.13152316880
K00431 10843590 K00431.02 Kepler-153 c  0.7790 0.738 105.246 0.3676   46.902511200  2.130208458270|0.1807229465990  405.229750024  2.288383497910  2.48553127559 23.91227824590
K00431 10843590 K00431.01 Kepler-153 b  0.7790 0.738 105.246 0.1215   18.870215660  2.446558537540|0.2050069798130  548.636424506  0.000000000000  0.00000000000  0.00000000000
K00433 10937029 K00433.01 Kepler-553 b  0.8570 0.881 136.390 0.3527    4.030468037  4.768996633100|0.3892101381210  988.700321404  0.000000000000  0.00000000000  0.00000000000
K00433 10937029 K00433.02 Kepler-553 c  0.8570 0.881 136.390 0.7508  328.239954600 11.615752159900|0.9281867917890  228.166270273  8.192374396500 81.43966199130 34.94209574950
K00435 11709124 K00435.01 Kepler-154 d  0.9600 1.080 101.982 0.2003   20.549818830  4.265313721450|0.4500724882270  682.296328140  2.946278921880  2.07168863480 18.03271086540
K00435 11709124 K00435.04 Kepler-154 e  0.9600 1.080 101.982 0.3347    3.932764650  1.678884929600|0.1840300806080 1183.931999850  0.000000000000  0.00000000000  0.00000000000
K00435 11709124 K00435.05 Kepler-154 c  0.9600 1.080 101.982 0.7420   62.302787300  3.516487070300|0.4611979925160  471.265462564  3.034211631290  1.88564542188 16.62919830470
K00435 11709124 K00435.03 Kepler-154 b  0.9600 1.080 101.982 0.2254   33.040563500  2.551936192280|0.2821785284960  582.019409501  3.408624956870  1.60782748370 11.43420122410
K00435 11709124 K00435.06 Kepler-154 f  0.9600 1.080 101.982 0.7983    9.919356840  1.627244122320|0.3217549780590  869.962450566  1.653064525960  2.52223504908 28.79522974310
K00435 11709124 K00435.02               0.9600 1.080 101.982 0.4948  934.094184620 10.243995981700|1.0885135141300  191.095263489  6.880241526000 14.99281533140 29.65698033100
K00440  2438264 K00440.01 Kepler-156 c  0.8430 0.821 107.607 0.6580   15.906864370  2.673880668360|0.2954681885840  593.553792616  2.670797835260  3.19835523774 29.34462345440
K00440  2438264 K00440.02 Kepler-156 b  0.8430 0.821 107.607 0.8589    4.973451411  2.667715002170|0.2973164161050  874.517361771  0.000000000000  0.00000000000  0.00000000000
K00448  5640085 K00448.01 Kepler-159 b  0.7340 0.703 162.481 0.7152   10.139618410  2.628956927240|0.2296259383060  597.832373377  0.000000000000  0.00000000000  0.00000000000
K00448  5640085 K00448.02 Kepler-159 c  0.7340 0.703 162.481 0.7873   43.586426090  3.720556402680|0.3417641004190  367.989412995  3.174756664960  4.29862587797 32.45299668880
K00456  7269974 K00456.01 Kepler-160 c  0.9820 1.110  83.377 0.3139   13.699417220  3.982086424100|0.4340237466690  781.511029134  3.126986899660  3.17910836967 29.29091649820
K00456  7269974 K00456.02 Kepler-160 b  0.9820 1.110  83.377 0.1058    4.309201080  2.271887375220|0.3362953152800 1150.150084640  0.000000000000  0.00000000000  0.00000000000
K00457  7440748 K00457.01 Kepler-161 b  0.8640 0.843  92.595 0.3115    4.921354681  2.356133264730|0.1956084258940  889.952178011  0.000000000000  0.00000000000  0.00000000000
K00457  7440748 K00457.02 Kepler-161 c  0.8640 0.843  92.595 0.0026    7.064256441  2.229102503830|0.1878209592490  789.544484079  2.292617884280  1.43542924640 10.07566983290
K00459  7977197 K00459.02 Kepler-162 b  1.0620 1.230  65.697 0.0238    6.919867340  1.653092445620|0.2051153786630 1065.108628140  0.000000000000  0.00000000000  0.00000000000
K00459  7977197 K00459.01 Kepler-162 c  1.0620 1.230  65.697 0.8024   19.446386980  4.231325542730|0.5481766439530  754.852455244  2.942208994180  2.81022540238 26.01979976580
K00464  8890783 K00464.02 Kepler-561 c  0.9660 0.967 106.865 0.1524    5.350161983  2.702032093760|0.2217074182670  976.584398375  0.000000000000  0.00000000000  0.00000000000
K00464  8890783 K00464.01 Kepler-561 b  0.9660 0.967 106.865 0.0467   58.362049500  7.143290013990|0.5714249788010  440.305361417  4.922661053870 10.90846402140 37.52288954890
K00474 10460984 K00474.01 Kepler-164 c  1.0480 1.091  79.835 0.2857   10.945772220  2.576515046860|0.2429726773780  870.585867062  1.982503502040  2.17390863578 23.90778676550
K00474 10460984 K00474.02 Kepler-164 d  1.0480 1.091  79.835 0.0271   28.986832600  2.350177833930|0.2231943722800  629.759856427  2.463346440400  2.64822179901 27.49634010470
K00474 10460984 K00474.04 Kepler-164 b  1.0480 1.091  79.835 0.0842    5.035065430  1.388491957210|0.1410140549660 1128.025325130  0.000000000000  0.00000000000  0.00000000000
K00475 10577994 K00475.02 Kepler-165 c  0.7670 0.730 124.277 0.0473   15.312976590  2.161695001990|0.1809811127090  578.078995566  2.266505979420  1.87180305637 16.69253343330
K00475 10577994 K00475.01 Kepler-165 b  0.7670 0.730 124.277 0.8766    8.180869530  2.371316956850|0.2658512263240  712.494485268  0.000000000000  0.00000000000  0.00000000000
K00481 11192998 K00481.03 Kepler-166 c  0.8210 0.795  98.822 0.0859   34.259513720  2.608856031000|0.2152670892980  462.822276570  2.553100787560  4.47822619156 36.89688581570
K00481 11192998 K00481.02 Kepler-166 d  0.8210 0.795  98.822 0.1480    1.554003928  1.652660183740|0.1353130624780 1297.290400370  0.000000000000  0.00000000000  0.00000000000
K00481 11192998 K00481.01 Kepler-166 b  0.8210 0.795  98.822 0.0004    7.650241916  2.497345544130|0.2029740573520  762.862141084  2.075002863930  4.92292315235 41.46238252050
K00490  3239945 K00490.03 Kepler-167 c  0.7820 0.756  78.491 0.6578    7.406107750  1.638241740810|0.1873165691430  712.956515649  1.618410973180  1.68582833578 15.61550154890
K00490  3239945 K00490.04 Kepler-167 d  0.7820 0.756  78.491 0.7053   21.803876300  1.288168678020|0.2610692878910  497.496410151  1.463205209410  2.94403984333 33.40390887100
K00490  3239945 K00490.02 Kepler-167 e  0.7820 0.756  78.491 0.2134 1071.231934600 10.398655956600|0.8426085321270  135.835352269  5.843412317310 49.13034360780 33.87896498570
K00490  3239945 K00490.01 Kepler-167 b  0.7820 0.756  78.491 0.0544    4.393156523  1.598580205550|0.1323496457560  848.604890366  0.000000000000  0.00000000000  0.00000000000
K00500  4852528 K00500.04 Kepler-80 e   0.7480 0.721 144.767 0.5761    4.645397088  1.734922503100|0.2209127839140  786.285538675  1.713382060180  1.51210009398 12.00988793020
K00500  4852528 K00500.01 Kepler-80 b   0.7480 0.721 144.767 0.0237    7.053514449  2.790562565990|0.2269617280570  683.057158910  2.262742534550  1.51838783970 11.11887177470
K00500  4852528 K00500.03 Kepler-80 d   0.7480 0.721 144.767 0.6555    3.072149196  1.691841617270|0.2110428113570  902.046799122  1.475477021830  3.11328484497 34.59117372430
K00500  4852528 K00500.02 Kepler-80 c   0.7480 0.721 144.767 0.1636    9.521650159  2.870904274220|0.2369051342910  617.539383898  2.830733420110  1.34991573744  7.47929994031
K00500  4852528 K00500.05 Kepler-80 f   0.7480 0.721 144.767 0.0382    0.986787059  1.259112426390|0.1063698403650 1315.374111660  0.000000000000  0.00000000000  0.00000000000
K00505  5689351 K00505.04 Kepler-169 d  0.8410 0.807  98.134 0.8782    8.348188170  1.646064687690|0.1942796600120  725.629289192  1.454170280500  1.34747367527  9.88948371180
K00505  5689351 K00505.01 Kepler-169 e  0.8410 0.807  98.134 0.8290   13.767085390  2.358640418350|0.2544867762130  613.749082624  2.002352553020  1.64911057461 14.37567076170
K00505  5689351 K00505.05 Kepler-169 f  0.8410 0.807  98.134 0.0914   87.090599400  2.676169549240|0.2265652373970  331.576583247  2.517404983800  6.32600125102 44.29765173520
K00505  5689351 K00505.02 Kepler-169 c  0.8410 0.807  98.134 0.0826    6.195436930  1.262275873310|0.1103260882570  800.905871580  1.187462461760  1.90594783695 25.16904486600
K00505  5689351 K00505.03 Kepler-169 b  0.8410 0.807  98.134 0.2259    3.250580530  1.112649050200|0.1019970303070  992.938685123  0.000000000000  0.00000000000  0.00000000000
K00508  6266741 K00508.02 Kepler-170 c  1.0420 1.220  77.447 0.0378   16.665911620  3.359045937050|0.3809719304720  754.395452949  3.486441719130  2.10147244515 19.05310531950
K00508  6266741 K00508.01 Kepler-170 b  1.0420 1.220  77.447 0.5646    7.930587745  3.613837501220|0.4674785539610  966.518534254  0.000000000000  0.00000000000  0.00000000000
K00509  6381846 K00509.02 Kepler-171 c  0.9570 0.945 138.062 0.0380   11.463473600  2.999433060450|0.2469773047960  757.317141620  2.887353137290  2.75103855616 26.32546752380
K00509  6381846 K00509.03 Kepler-171 d  0.9570 0.945 138.062 0.3443   39.602755100  2.090842067320|0.1791191367780  500.403112132  2.545137563890  3.45469065328 32.93523223310
K00509  6381846 K00509.01 Kepler-171 b  0.9570 0.945 138.062 0.0892    4.166962173  2.775273214120|0.2262956915360 1059.294186590  0.000000000000  0.00000000000  0.00000000000
K00510  6422155 K00510.04 Kepler-172 e  1.0540 1.170 133.771 0.0287   35.118522600  2.804035504960|0.3361550754520  579.455237668  2.685273928480  2.40093988937 24.28074984100
K00510  6422155 K00510.03 Kepler-172 d  1.0540 1.170 133.771 0.4606   14.626989520  2.566512351990|0.3045290161960  774.981305316  2.650694296800  2.28939573346 23.10520617090
K00510  6422155 K00510.02 Kepler-172 c  1.0540 1.170 133.771 0.0444    6.389017550  2.734876241620|0.3157470240540 1021.126594360  2.652282816260  2.17291045715 21.72702404230
K00510  6422155 K00510.01 Kepler-172 b  1.0540 1.170 133.771 0.0352    2.940304111  2.569689390890|0.2969215279000 1324.926747130  0.000000000000  0.00000000000  0.00000000000
K00511  6451936 K00511.01 Kepler-173 c  1.0710 1.079  83.947 0.1216    8.005783665  2.781227494760|0.2459732200690  960.864840892  2.130889644670  1.87763976260 18.84454084230
K00511  6451936 K00511.02 Kepler-173 b  1.0710 1.079  83.947 0.3197    4.263748470  1.480551794570|0.1360486843270 1186.197867920  0.000000000000  0.00000000000  0.00000000000
K00518  8017703 K00518.01 Kepler-174 b  0.6240 0.614  69.545 0.0661   13.981772280  1.937521614710|0.1605115621440  520.464636803  0.000000000000  0.00000000000  0.00000000000
K00518  8017703 K00518.02 Kepler-174 c  0.6240 0.614  69.545 0.0182   44.000428700  1.506810491710|0.1266703927940  354.965150717  1.722166053210  3.14698507591 30.03952761820
K00518  8017703 K00518.03 Kepler-174 d  0.6240 0.614  69.545 0.1825  247.354265000  2.169828114440|0.1791334626130  199.777887156  1.838319303080  5.62163306832 41.94035445480
K00519  8022244 K00519.02 Kepler-175 c  1.0030 1.270 119.845 0.8619   34.035055900  4.070194266250|0.5847736167260  628.518002581  3.748153267350  2.85924571493 24.49237871590
K00519  8022244 K00519.01 Kepler-175 b  1.0030 1.270 119.845 0.5861   11.903508580  3.426112268460|0.5144609246080  890.822956590  0.000000000000  0.00000000000  0.00000000000
K00520  8037145 K00520.04 Kepler-176 e  0.8450 0.819 111.097 0.4537   51.165790000  1.431084209010|0.1383463545740  403.068785624  2.068586015730  1.98682033828 19.32201962550
K00520  8037145 K00520.03 Kepler-176 d  0.8450 0.819 111.097 0.8581   25.752600280  2.706087822450|0.2883555170070  507.560988754  2.587663388700  2.01833193936 18.47401187650
K00520  8037145 K00520.02 Kepler-176 b  0.8450 0.819 111.097 0.0930    5.433121690  1.319601982160|0.1157875008020  851.765247350  0.000000000000  0.00000000000  0.00000000000
K00520  8037145 K00520.01 Kepler-176 c  0.8450 0.819 111.097 0.2538   12.759348340  2.469238954950|0.2030710930670  641.121521907  1.894420468560  2.34843779838 25.06973907190
K00528  9941859 K00528.01 Kepler-178 b  0.8730 0.877  75.985 0.0027    9.576664980  2.384892603800|0.1933692443860  765.862922851  0.000000000000  0.00000000000  0.00000000000
K00528  9941859 K00528.02 Kepler-178 d  0.8730 0.877  75.985 0.5469   96.678192600  2.884151063640|0.2848472482110  354.629715032  2.675440647090  4.70389218492 38.14766685050
K00528  9941859 K00528.03 Kepler-178 c  0.8730 0.877  75.985 0.5479   20.552807930  2.466730230540|0.3231281360990  594.334365798  2.425811417170  2.14613416810 20.63960405380
K00534 10554999 K00534.01 Kepler-179 c  0.8720 0.867 108.466 0.6696    6.400147394  2.572952280680|0.2317840326480  850.055568549  2.187899190730  2.33931777433 23.59309941130
K00534 10554999 K00534.02 Kepler-179 b  0.8720 0.867 108.466 0.0532    2.735903375  1.802846100770|0.1536014171690 1128.135777730  0.000000000000  0.00000000000  0.00000000000
K00543 11823054 K00543.01 Kepler-181 c  0.8130 0.801 114.254 0.1935    4.302143627  2.187988038450|0.1805487925500  919.154964506  1.793277174140  1.37104872205  9.35581894746
K00543 11823054 K00543.02 Kepler-181 b  0.8130 0.801 114.254 0.2752    3.137848829  1.398566309840|0.1225064710980 1021.535503490  0.000000000000  0.00000000000  0.00000000000
K00546 12058931 K00546.02 Kepler-182 b  1.1190 1.360 117.556 0.7700    9.825784350  3.221920810070|0.4974486377600 1002.357274930  0.000000000000  0.00000000000  0.00000000000
K00546 12058931 K00546.01 Kepler-182 c  1.1190 1.360 117.556 0.6024   20.684223110  4.383418505330|0.5755571635280  783.466524792  3.802669657700  2.10509638449 17.95631722200
K00551  4270253 K00551.01 Kepler-183 c  0.9870 1.073 116.457 0.1094   11.637017340  2.718275132300|0.2873908785500  821.001999700  2.604852922940  2.04589520317 19.77678514750
K00551  4270253 K00551.02 Kepler-183 b  0.9870 1.073 116.457 0.1977    5.687983100  2.491430713580|0.2622373409110 1041.925506840  0.000000000000  0.00000000000  0.00000000000
K00555  5709725 K00555.01 Kepler-598 b  0.8640 0.880  95.370 0.3069    3.701754280  1.502861825060|0.1282949434610 1032.674849330  0.000000000000  0.00000000000  0.00000000000
K00555  5709725 K00555.02               0.8640 0.880  95.370 0.4422   86.494780700  2.855566882850|0.2387160592720  361.472546866  2.179214353960 23.36588929400 66.81411765580
K00564  6786037 K00564.02 Kepler-603 c  1.3350 1.850  93.448 0.4665  127.907577400 11.856372499400|1.6511585904300  474.932755168  8.326257816860  6.07533451275 24.23131908200
K00564  6786037 K00564.03 Kepler-603 d  1.3350 1.850  93.448 0.0355    6.217129200  2.473319516900|0.3544715520720 1300.169791010  0.000000000000  0.00000000000  0.00000000000
K00564  6786037 K00564.01 Kepler-603 b  1.3350 1.850  93.448 0.0130   21.053585960  4.796143134320|0.6737945260500  866.737353593  3.634731325610  3.38638385704 29.84829878620
K00567  7445445 K00567.02 Kepler-184 c  0.8910 0.851  80.145 0.4256   20.303024570  2.017359933960|0.1669752241840  600.819448488  2.206972506830  1.89968491159 18.09756043940
K00567  7445445 K00567.03 Kepler-184 d  0.8910 0.851  80.145 0.8923   29.022352610  2.500529964780|0.2795996692310  533.652062833  2.258944949370  1.42945956204 10.11028205130
K00567  7445445 K00567.01 Kepler-184 b  0.8910 0.851  80.145 0.1788   10.687574790  2.396585079690|0.1965689482490  743.900625174  0.000000000000  0.00000000000  0.00000000000
K00568  7595157 K00568.02 Kepler-605 c  0.8810 0.890  64.539 0.0831    2.358951515  0.869817470368|0.0816535189736 1220.345026280  0.000000000000  0.00000000000  0.00000000000
K00568  7595157 K00568.01 Kepler-605 b  0.8810 0.890  64.539 0.0827    3.383538066  1.447092967270|0.1235030786830 1082.903970380  1.158455218820  1.43433980923 13.68556549520
K00569  8008206 K00569.01 Kepler-185 c  0.7820 0.746 105.166 0.2343   20.729133580  1.770973583710|0.1503264229850  520.127290183  1.434049903680 12.69452768090 69.70490456360
K00569  8008206 K00569.02 Kepler-185 b  0.7820 0.746 105.166 0.3653    1.632918853  1.097126223650|0.0939906107454 1213.582239010  0.000000000000  0.00000000000  0.00000000000
K00572  8193178 K00572.02 Kepler-187 b  1.1060 1.420  77.766 0.3804    4.938865070  1.618487806670|0.2516733049160 1298.524148480  0.000000000000  0.00000000000  0.00000000000
K00572  8193178 K00572.01 Kepler-187 c  1.1060 1.420  77.766 0.7636   10.640222720  3.331419499340|0.5187158206910 1005.511844510  2.474953653010  2.15438619383 22.33557668730
K00573  8344004 K00573.02 Kepler-188 b  1.0020 1.093 103.358 0.1696    2.061907358  1.661906549250|0.1822261137260 1476.174807090  0.000000000000  0.00000000000  0.00000000000
K00573  8344004 K00573.01 Kepler-188 c  1.0020 1.093 103.358 0.6064    5.996534997  3.065000637140|0.4185694721590 1034.138505300  2.363453593200  2.90824656779 29.89701916160
K00574  8355239 K00574.01 Kepler-189 c  0.8030 0.782 113.804 0.7094   20.134889680  2.902228323550|0.3365074051440  535.748972598  2.140682673920  1.93606533948 18.31457240240
K00574  8355239 K00574.02 Kepler-189 b  0.8030 0.782 113.804 0.0517   10.399901940  1.379137024280|0.1231722711350  668.091888093  0.000000000000  0.00000000000  0.00000000000
K00579  8616637 K00579.01 Kepler-190 b  0.8470 0.807  84.544 0.1846    2.020001021  1.463526203340|0.1214125097630 1182.635576890  0.000000000000  0.00000000000  0.00000000000
K00579  8616637 K00579.02 Kepler-190 c  0.8470 0.807  84.544 0.0010    3.763042361  1.501576847500|0.1287153597330  961.768586758  1.482551525420  1.86289131633 19.22426537740
K00582  9020160 K00582.02 Kepler-191 c  0.8750 0.819 123.982 0.7462   17.738520540  2.193187726240|0.2809607898060  580.937792662  1.793131000730  1.78461711967 17.45197550020
K00582  9020160 K00582.01 Kepler-191 d  0.8750 0.819 123.982 0.0501    5.945041017  2.350620217360|0.1945428820640  835.904486593  0.000000000000  0.00000000000  0.00000000000
K00582  9020160 K00582.03 Kepler-191 b  0.8750 0.819 123.982 0.1660    9.939678570  1.393074275210|0.1274032446390  704.392114578  1.871847246280  1.67192766906 15.35130985060
K00584  9146018 K00584.01 Kepler-192 b  0.9900 1.089  69.045 0.2650    9.926725140  2.947925971990|0.3125963725660  846.896412618  2.066286453870  1.53420433103 13.41598861960
K00584  9146018 K00584.02 Kepler-192 c  0.9900 1.089  69.045 0.8364   21.223472960  3.036584170450|0.3640152901710  657.701246414  2.992255071220  2.13801356043 20.09248209420
K00584  9146018 K00584.03 Kepler-192 d  0.9900 1.089  69.045 0.1448    6.470275790  1.184646935750|0.1342582403930  976.162043439  0.000000000000  0.00000000000  0.00000000000
K00590  9782691 K00590.02 Kepler-193 c  1.0670 1.084 101.719 0.1254   50.698444800  2.726103612450|0.2487706139870  524.684611031  2.528601624400  4.45176197631 40.25138214870
K00590  9782691 K00590.01 Kepler-193 b  1.0670 1.084 101.719 0.0759   11.388399710  2.331099636350|0.2151983287630  862.498386333  0.000000000000  0.00000000000  0.00000000000
K00597 10600261 K00597.01 Kepler-194 c  0.9670 1.110 107.538 0.2102   17.307976250  2.868024001510|0.3564870499450  737.333852318  2.248812844750  8.27234358276 53.31300319150
K00597 10600261 K00597.03 Kepler-194 d  0.9670 1.110 107.538 0.1272   52.814728400  2.660468717660|0.3343299106120  508.826140275  2.764246359580  3.05146757987 29.28658940330
K00597 10600261 K00597.02 Kepler-194 b  0.9670 1.110 107.538 0.2340    2.092269993  1.629601687990|0.2072725541130 1489.823191370  0.000000000000  0.00000000000  0.00000000000
K00598 10656823 K00598.01 Kepler-195 b  0.8670 0.821 121.045 0.0135    8.307844980  2.306939495950|0.1911733507520  755.268744332  0.000000000000  0.00000000000  0.00000000000
K00598 10656823 K00598.02 Kepler-195 c  0.8670 0.821 121.045 0.4470   34.096229500  1.818872589950|0.1626197063920  471.802623465  2.062906042950  4.10410035118 38.13021400600
K00600 10718726 K00600.02               0.9790 1.150 113.913 0.0617  294.055263000  3.191575093330|0.4215807475380  293.173602190  2.950413026940 81.77811484920 72.85549972480
K00600 10718726 K00600.01 Kepler-618 b  0.9790 1.150 113.913 0.8591    3.595769645  2.709250960540|0.3858569625370 1272.174770960  0.000000000000  0.00000000000  0.00000000000
K00601 10973664 K00601.03 Kepler-619 c  1.0360 0.979 127.687 0.0115    1.208465026  1.524345691280|0.1267673307420 1693.764492200  0.000000000000  0.00000000000  0.00000000000
K00601 10973664 K00601.01 Kepler-619 b  1.0360 0.979 127.687 0.1609    5.404272197  2.729020374440|0.2226873840410 1027.379256420  2.126683032860  4.47201373704 42.22575866420
K00612  6587002 K00612.02 Kepler-196 c  0.8360 0.816  61.827 0.0725   47.427660000  2.324591872500|0.1937838299170  417.038522073  2.162033501840  2.28678146393 22.78752667410
K00612  6587002 K00612.01 Kepler-196 b  0.8360 0.816  61.827 0.0050   20.739917980  1.999475131180|0.1682851287330  549.255179084  0.000000000000  0.00000000000  0.00000000000
K00620 11773022 K00620.02 Kepler-51 d   0.9880 0.916 153.606 0.0942  130.177466030 10.111773734600|0.8100082132630  338.339202924  8.772859742520  2.88288338017 13.04555238850
K00620 11773022 K00620.01 Kepler-51 b   0.9880 0.916 153.606 0.0426   45.155300740  7.433945750440|0.5894386083040  481.470152908  0.000000000000  0.00000000000  0.00000000000
K00623 12068975 K00623.03 Kepler-197 b  0.8920 1.071  24.175 0.0084    5.599319730  1.025403822370|0.1115703843910 1113.783925580  0.000000000000  0.00000000000  0.00000000000
K00623 12068975 K00623.01 Kepler-197 c  0.8920 1.071  24.175 0.1681   10.349713850  1.200685219710|0.1321619571680  905.844173933  1.113044521040  1.84838772370 26.36058607360
K00623 12068975 K00623.04 Kepler-197 e  0.8920 1.071  24.175 0.6507   25.209984500  0.849449107622|0.1380485518110  674.600978835  0.973148839061  1.60802973798 23.74071872020
K00623 12068975 K00623.02 Kepler-197 d  0.8920 1.071  24.175 0.0271   15.677561120  1.096848570500|0.1202481686380  789.810918039  1.148766895110  1.51478208453 17.42078896260
K00624  3541946 K00624.01 Kepler-198 b  1.0040 0.946  83.221 0.0242   17.790024190  2.896228202530|0.2377481144220  666.838685798  2.212196910140 13.56107765770 62.68127466120
K00624  3541946 K00624.03 Kepler-198 d  1.0040 0.946  83.221 0.1231    1.311844430  1.528165617750|0.1249827273060 1590.714856330  0.000000000000  0.00000000000  0.00000000000
K00624  3541946 K00624.02 Kepler-198 c  1.0040 0.946  83.221 0.6662   49.567535900  2.689615922250|0.2934605722580  474.018956074  2.792922062390  2.78625455315 27.31254085290
K00626  4478168 K00626.02               1.0310 1.180  49.766 0.2914    8.029189430  0.997200962462|0.1247656678510 1032.025033330  0.000000000000  0.00000000000  0.00000000000
K00626  4478168 K00626.01 Kepler-624 b  1.0310 1.180  49.766 0.4381   14.586496070  2.380007266400|0.2627715250670  846.260274276  1.688604114430  1.81668351422 20.65733403010
K00627  4563268 K00627.01 Kepler-625 b  1.1850 1.420  57.450 0.2729    7.751924920  2.863356759560|0.4233197416310 1113.162976210  2.215064100650  1.86104332607 19.29571323860
K00627  4563268 K00627.02 Kepler-625 c  1.1850 1.420  57.450 0.0903    4.165365100  1.566771441740|0.2351967605160 1371.099624010  0.000000000000  0.00000000000  0.00000000000
K00638  5113822 K00638.02 Kepler-199 c  0.9810 0.970  78.717 0.0388   67.093299700  3.489515649990|0.2790155760640  438.577099307  3.404491541180  2.83786303592 25.90460972180
K00638  5113822 K00638.01 Kepler-199 b  0.9810 0.970  78.717 0.1054   23.642190920  3.319467432370|0.2651429406910  620.629945348  0.000000000000  0.00000000000  0.00000000000
